loc_id,urban,country,person_id
22309,3,BR,1163
15568,2,MY,27195
34482,3,MY,33643
30143,3,MY,21202
15887,2,MY,30007
34277,3,MY,33036
13323,2,MY,18540
25346,3,MX,34769
17200,2,MY,35540
17860,2,PH,32961
1388,1,MY,2795
35350,3,NG,28354
12787,2,MY,11611
24869,3,IN,20203
26838,3,MY,9111
35868,3,PH,21454
37457,3,US,7835
30128,3,MY,21187
18731,2,US,4619
1623,1,MY,4304
22430,3,BR,36583
32851,3,MY,27848
26170,3,MY,4354
19919,2,US,16346
7405,1,US,8261
36399,3,RU,29185
36091,3,PL,4924
19564,2,US,15240
35920,3,PH,26585
7933,1,US,19577
987,1,ID,20545
23951,3,GR,3436
34981,3,MY,35925
11855,2,MY,5977
35982,3,PH,34926
8795,2,AU,7438
11304,2,MY,3426
19088,2,US,7435
11858,2,MY,5980
1596,1,MY,4180
20759,2,US,28810
10060,2,GB,18433
16202,2,MY,31439
12318,2,MY,9291
34855,3,MY,35557
8358,1,US,37268
20489,2,US,18729
13865,2,MY,20962
11942,2,MY,6216
17147,2,MY,35408
13948,2,MY,21877
4447,1,MY,25839
33914,3,MY,32088
6272,1,MY,35857
6254,1,MY,35755
34921,3,MY,35765
6240,1,MY,35728
17319,2,MY,35958
35057,3,MY,36651
4346,1,MY,25423
2786,1,MY,13860
6300,1,MY,35951
35238,3,MY,37693
35127,3,MY,36870
11981,2,MY,6334
17222,2,MY,35606
6361,1,MY,36282
38947,3,US,31897
34099,3,MY,32550
24686,3,IN,656
34903,3,MY,35690
18179,2,US,986
17530,2,MY,37740
14728,2,MY,24008
16658,2,MY,32842
17380,2,MY,36707
34854,3,MY,35556
18430,2,US,1791
17305,2,MY,35911
1554,1,MY,3992
6449,1,MY,37033
38757,3,US,28867
35004,3,MY,36025
35955,3,PH,31891
35216,3,MY,37598
14492,2,MY,23126
6456,1,MY,37053
31475,3,MY,24421
31607,3,MY,24779
34859,3,MY,35561
34214,3,MY,32863
15388,2,MY,26364
15106,2,MY,25338
34841,3,MY,35516
12725,2,MY,11194
14286,2,MY,22920
34880,3,MY,35632
14069,2,MY,21998
16241,2,MY,31478
832,1,GB,37928
29963,3,MY,20467
4390,1,MY,25585
4593,1,MY,26436
27335,3,MY,10715
39267,3,US,37392
28923,3,MY,14063
10725,2,JP,4328
6816,1,PH,32936
28590,3,MY,13278
6236,1,MY,35704
29456,3,MY,18560
34305,3,MY,33095
10936,2,MY,450
25516,3,MY,613
33765,3,MY,31619
31307,3,MY,24028
14553,2,MY,23615
23098,3,DE,29262
35855,3,PH,20370
1172,1,JP,23477
35964,3,PH,32752
34105,3,MY,32560
6172,1,MY,35405
3208,1,MY,19549
35898,3,PH,24985
37607,3,US,9588
35945,3,PH,31342
35871,3,PH,21457
29525,3,MY,18780
6421,1,MY,36916
1686,1,MY,4515
22361,3,BR,6517
11406,2,MY,3752
5605,1,MY,32150
6459,1,MY,37066
1167,1,JP,7215
31176,3,MY,23732
32592,3,MY,27312
29698,3,MY,19685
16400,2,MY,32004
17863,2,PH,35843
21915,3,AE,6311
6806,1,PH,31219
15519,2,MY,26889
14616,2,MY,23678
12871,2,MY,12011
23754,3,GB,28838
25779,3,MY,3245
26311,3,MY,5618
17341,2,MY,36044
18004,2,SE,8060
7451,1,US,8668
6156,1,MY,35267
26597,3,MY,7076
17833,2,PH,21001
22999,3,CZ,28711
35903,3,PH,25421
38647,3,US,21472
19212,2,US,8295
39409,3,US,38397
36573,3,SG,11410
10372,2,ID,9229
21251,2,US,36402
35247,3,MY,37709
34972,3,MY,35892
30980,3,MY,23255
5546,1,MY,31931
34370,3,MY,33315
35575,3,PH,769
18825,2,US,4994
17367,2,MY,36643
18646,2,US,2470
7946,1,US,25888
17403,2,MY,36817
1448,1,MY,3121
25361,3,MY,45
8454,1,US,38164
20215,2,US,17385
19016,2,US,6807
35774,3,PH,12762
21758,2,US,39299
32847,3,MY,27830
37645,3,US,12070
22171,3,AZ,35011
26029,3,MY,3896
15482,2,MY,26852
14744,2,MY,24136
26726,3,MY,8327
6253,1,MY,35754
14148,2,MY,22077
31625,3,MY,24820
6817,1,PH,32937
6671,1,PH,360
23254,3,ES,25718
7726,1,US,16722
32257,3,MY,26460
12840,2,MY,11865
4040,1,MY,23913
11815,2,MY,5891
27463,3,MY,10843
6500,1,MY,37590
1357,1,MY,924
36299,3,RO,28741
31674,3,MY,24945
36212,3,PT,38339
33183,3,MY,30062
25019,3,IT,7470
21648,2,US,38871
12576,2,MY,10621
24367,3,ID,19662
33444,3,MY,30790
6283,1,MY,35886
14899,2,MY,24599
28831,3,MY,13819
24739,3,IN,5981
24859,3,IN,20193
22778,3,CA,29871
344,1,CA,29674
24900,3,IN,28727
17220,2,MY,35604
32569,3,MY,27289
12524,2,MY,10569
38530,3,US,18872
16352,2,MY,31771
2119,1,MY,9738
17553,2,MY,38096
34642,3,MY,34863
31110,3,MY,23385
20460,2,US,18387
38965,3,US,33919
36405,3,RU,34214
24700,3,IN,2850
6213,1,MY,35586
31569,3,MY,24680
22424,3,BR,34552
551,1,ES,15041
21403,2,US,37511
19750,2,US,15946
25123,3,JP,22209
18926,2,US,5597
18403,2,US,1665
12749,2,MY,11472
33633,3,MY,31289
21651,2,US,38877
6835,1,PH,39127
2392,1,MY,11598
30720,3,MY,22464
8975,2,AU,34551
17268,2,MY,35751
19637,2,US,15526
26915,3,MY,9471
7780,1,US,17416
30326,3,MY,21385
5472,1,MY,31387
27448,3,MY,10828
9242,2,CA,4153
9102,2,BN,8884
36959,3,US,1457
38433,3,US,18406
16542,2,MY,32493
1288,1,MY,531
31769,3,MY,25211
27733,3,MY,11312
2463,1,MY,11947
11668,2,MY,5371
29038,3,MY,14195
6140,1,MY,35187
11684,2,MY,5463
23268,3,ES,34008
32135,3,MY,26172
27901,3,MY,11625
17406,2,MY,36829
25371,3,MY,165
12292,2,MY,9265
8422,1,US,37932
34759,3,MY,35235
17325,2,MY,35990
34715,3,MY,35138
15993,2,MY,30384
13269,2,MY,14796
11602,2,MY,4400
5000,1,MY,27849
18667,2,US,2570
31285,3,MY,23841
6189,1,MY,35476
7453,1,US,8670
13640,2,MY,20737
21319,2,US,37139
11266,2,MY,3388
17520,2,MY,37701
33695,3,MY,31523
33939,3,MY,32113
6505,1,MY,37602
5440,1,MY,31095
13834,2,MY,20931
17277,2,MY,35786
9245,2,CA,4648
8723,2,AT,28989
9615,2,DE,5681
7454,1,US,8684
38917,3,US,30440
36314,3,RO,36235
16926,2,MY,33776
36450,3,SA,33228
22752,3,CA,28940
37672,3,US,12643
29924,3,MY,20335
13947,2,MY,21876
6493,1,MY,37557
25843,3,MY,3441
39615,3,US,39484
5742,1,MY,32676
1817,1,MY,6202
35221,3,MY,37626
21366,2,US,37344
34905,3,MY,35694
14388,2,MY,23022
35582,3,PH,2300
4679,1,MY,26784
32943,3,MY,28099
29306,3,MY,14720
12187,2,MY,7950
9300,2,CA,8278
16936,2,MY,33834
26223,3,MY,4502
34812,3,MY,35395
7146,1,US,2238
34802,3,MY,35365
14278,2,MY,22912
24421,3,ID,20174
19600,2,US,15489
17144,2,MY,35400
26065,3,MY,3987
16347,2,MY,31766
31098,3,MY,23373
27477,3,MY,10857
13607,2,MY,20410
38761,3,US,28871
1931,1,MY,7243
34003,3,MY,32307
9034,2,AU,38398
18060,2,SG,33777
35123,3,MY,36855
14695,2,MY,23975
28714,3,MY,13582
17521,2,MY,37702
8583,1,US,39043
35107,3,MY,36804
26619,3,MY,7142
21432,2,US,37879
16193,2,MY,31430
8801,2,AU,7842
30574,3,MY,22318
23963,3,GR,15822
4662,1,MY,26703
3716,1,MY,22614
852,1,GB,38766
38781,3,US,29023
8573,1,US,39010
28428,3,MY,12972
31036,3,MY,23311
3644,1,MY,21776
21453,2,US,38019
32228,3,MY,26374
39406,3,US,38391
7452,1,US,8669
38264,3,US,17594
20955,2,US,29687
422,1,CR,2484
6625,1,NO,18071
7468,1,US,8749
16075,2,MY,30860
21688,2,US,39029
633,1,GB,1252
7357,1,US,7791
23593,3,GB,13065
29755,3,MY,19753
18916,2,US,5410
36010,3,PH,39511
16659,2,MY,32843
21671,2,US,38977
4444,1,MY,25836
8382,1,US,37406
19930,2,US,16391
38510,3,US,18813
39536,3,US,39111
7047,1,US,1273
29815,3,MY,20226
20011,2,US,16761
938,1,ID,11059
24049,3,HR,5109
37292,3,US,5313
12608,2,MY,10653
30972,3,MY,23247
8588,1,US,39092
39358,3,US,38129
1876,1,MY,6445
39020,3,US,34228
5702,1,MY,32566
22240,3,BG,34005
24044,3,HN,7564
18281,2,US,1342
32247,3,MY,26433
24925,3,IN,31177
28177,3,MY,12315
10100,2,GB,29078
30731,3,MY,22475
25375,3,MY,169
6509,1,MY,37634
10021,2,GB,16753
24980,3,IN,39432
5579,1,MY,31964
18206,2,US,1063
24356,3,ID,18887
11565,2,MY,4236
14903,2,MY,24603
22916,3,CL,5391
34915,3,MY,35741
33728,3,MY,31556
20689,2,US,28574
33065,3,MY,29699
3647,1,MY,21779
9702,2,DE,39244
21899,2,ZA,36568
24091,3,HU,16989
34953,3,MY,35851
18145,2,US,206
26640,3,MY,7212
6933,1,RU,39436
19216,2,US,8305
34925,3,MY,35772
37217,3,US,4585
12971,2,MY,12699
34696,3,MY,35074
20709,2,US,28594
19412,2,US,12304
17398,2,MY,36792
24117,3,ID,287
33644,3,MY,31300
25536,3,MY,677
59,1,AU,8448
16501,2,MY,32333
18031,2,SG,7216
38583,3,US,19055
24112,3,ID,150
12206,2,MY,8335
1985,1,MY,7994
2829,1,MY,13951
19815,2,US,16011
16928,2,MY,33809
4918,1,MY,27503
19993,2,US,16580
36637,3,SG,20530
5477,1,MY,31392
16194,2,MY,31431
3755,1,MY,22753
1076,1,IN,5384
25754,3,MY,3082
1194,1,LT,16924
36138,3,PL,17648
1193,1,LT,16491
17755,2,PH,654
4291,1,MY,25103
34673,3,MY,34980
12499,2,MY,10544
24718,3,IN,3829
22358,3,BR,5648
18847,2,US,5130
12666,2,MY,11135
429,1,CZ,6689
33680,3,MY,31369
33795,3,MY,31815
34709,3,MY,35117
17249,2,MY,35677
4598,1,MY,26446
35189,3,MY,37059
20882,2,US,29300
21384,2,US,37434
9690,2,DE,34602
31164,3,MY,23467
39024,3,US,34243
20077,2,US,16827
18044,2,SG,19789
25891,3,MY,3489
36638,3,SG,20531
39516,3,US,39025
36283,3,RO,16678
22847,3,CA,38261
27413,3,MY,10793
21467,2,US,38033
39402,3,US,38367
21961,3,AL,34130
20714,2,US,28599
8577,1,US,39014
36972,3,US,1470
17275,2,MY,35784
11547,2,MY,4189
38413,3,US,18295
29956,3,MY,20460
26973,3,MY,9529
24605,3,ID,33392
22371,3,BR,7839
1089,1,IN,7941
31606,3,MY,24778
18569,2,US,2199
14900,2,MY,24600
2384,1,MY,11590
10160,2,GB,37168
21109,2,US,34414
30129,3,MY,21188
18749,2,US,4684
15130,2,MY,25397
26701,3,MY,7718
12109,2,MY,7226
38443,3,US,18416
28535,3,MY,13172
31262,3,MY,23818
5553,1,MY,31938
1585,1,MY,4111
14952,2,MY,24734
1022,1,ID,31203
4288,1,MY,25100
19087,2,US,7429
17419,2,MY,36865
12422,2,MY,9900
6868,1,PL,18101
1088,1,IN,7657
26373,3,MY,5923
33490,3,MY,30890
14570,2,MY,23632
38108,3,US,16624
37280,3,US,5138
16630,2,MY,32765
23571,3,GB,9082
23207,3,EG,28239
23289,3,FI,7768
22980,3,CZ,5039
22987,3,CZ,15803
10262,2,GR,5227
37238,3,US,4829
10341,2,ID,3129
28019,3,MY,11901
2295,1,MY,11066
35542,3,PA,36275
29451,3,MY,18555
3122,1,MY,19215
26242,3,MY,4545
39582,3,US,39331
8734,2,AU,1289
9476,2,CA,36165
19357,2,US,9315
25090,3,JM,28338
5995,1,MY,33797
77,1,AU,17270
37927,3,US,15725
8480,1,US,38286
24730,3,IN,5723
11396,2,MY,3742
5576,1,MY,31961
33321,3,MY,30406
28919,3,MY,14059
28924,3,MY,14064
26559,3,MY,6935
28626,3,MY,13358
8640,1,US,39407
17236,2,MY,35664
22365,3,BR,6721
1096,1,IN,19898
24883,3,IN,24904
8639,1,US,39406
28308,3,MY,12655
23939,3,GE,15821
22407,3,BR,29171
31358,3,MY,24079
33812,3,MY,31832
1373,1,MY,2605
25625,3,MY,923
11227,2,MY,3304
5397,1,MY,30980
13622,2,MY,20425
247,1,CA,5684
7309,1,US,6816
31065,3,MY,23340
21527,2,US,38260
33611,3,MY,31144
13192,2,MY,14268
22226,3,BG,6743
38330,3,US,17884
23525,3,GB,7485
23375,3,FR,34383
36804,3,TR,17198
21273,2,US,36496
23466,3,GB,3814
157,1,BG,1838
21152,2,US,34600
21822,2,US,39546
8515,1,US,38630
36433,3,SA,19042
39048,3,US,34404
16679,2,MY,32938
5425,1,MY,31046
31452,3,MY,24365
25813,3,MY,3279
2621,1,MY,13135
14590,2,MY,23652
15256,2,MY,25887
31047,3,MY,23322
28819,3,MY,13807
21815,2,US,39533
31234,3,MY,23790
2763,1,MY,13652
4953,1,MY,27712
16059,2,MY,30788
28672,3,MY,13509
17109,2,MY,35289
2501,1,MY,12292
16456,2,MY,32189
26187,3,MY,4385
15577,2,MY,27204
31699,3,MY,25047
11680,2,MY,5430
29197,3,MY,14505
3918,1,MY,23502
5183,1,MY,29935
16750,2,MY,33176
11960,2,MY,6266
30053,3,MY,21112
3419,1,MY,20632
15596,2,MY,27223
30180,3,MY,21239
5196,1,MY,29976
16587,2,MY,32633
3466,1,MY,20679
3424,1,MY,20637
14503,2,MY,23137
33170,3,MY,30049
15027,2,MY,25024
27846,3,MY,11533
31266,3,MY,23822
25624,3,MY,922
19817,2,US,16013
16864,2,MY,33547
4649,1,MY,26603
15017,2,MY,24948
4141,1,MY,24351
32097,3,MY,26080
3219,1,MY,19560
5071,1,MY,28027
2346,1,MY,11422
31088,3,MY,23363
28307,3,MY,12641
29032,3,MY,14189
32225,3,MY,26368
34350,3,MY,33259
30298,3,MY,21357
30193,3,MY,21252
26227,3,MY,4511
33446,3,MY,30792
4653,1,MY,26607
20123,2,US,17081
29657,3,MY,19400
16271,2,MY,31690
26755,3,MY,8833
4681,1,MY,26786
29652,3,MY,19382
31340,3,MY,24061
27438,3,MY,10818
12590,2,MY,10635
18090,2,TR,9314
15428,2,MY,26516
11080,2,MY,2780
31141,3,MY,23416
27640,3,MY,11219
27618,3,MY,11043
16092,2,MY,30934
25463,3,MY,474
4729,1,MY,26834
31410,3,MY,24234
32424,3,MY,26937
14185,2,MY,22114
21989,3,AR,30562
27652,3,MY,11231
15396,2,MY,26401
33206,3,MY,30085
15202,2,MY,25684
4739,1,MY,26844
5026,1,MY,27914
4554,1,MY,26303
13382,2,MY,19223
33072,3,MY,29763
31418,3,MY,24245
27505,3,MY,10885
3452,1,MY,20665
1822,1,MY,6263
3403,1,MY,20616
28797,3,MY,13785
29743,3,MY,19730
28775,3,MY,13763
3828,1,MY,22826
4959,1,MY,27718
31541,3,MY,24652
2036,1,MY,9023
17010,2,MY,34847
5415,1,MY,31023
13414,2,MY,19428
28776,3,MY,13764
28718,3,MY,13586
3059,1,MY,18526
31391,3,MY,24177
3283,1,MY,19930
30587,3,MY,22331
10984,2,MY,608
32109,3,MY,26092
4861,1,MY,27446
33236,3,MY,30166
13386,2,MY,19254
26039,3,MY,3922
4027,1,MY,23900
27414,3,MY,10794
29013,3,MY,14153
11736,2,MY,5608
3793,1,MY,22791
25508,3,MY,601
31531,3,MY,24642
34499,3,MY,33685
1947,1,MY,7616
4145,1,MY,24369
15295,2,MY,26045
25621,3,MY,918
11208,2,MY,3195
10864,2,MY,245
15780,2,MY,28089
36502,3,SG,2806
2383,1,MY,11579
15141,2,MY,25455
12440,2,MY,9918
27420,3,MY,10800
10869,2,MY,250
12894,2,MY,12140
4440,1,MY,25794
1104,1,IN,27431
30687,3,MY,22431
28437,3,MY,12981
26196,3,MY,4422
36887,3,US,658
13148,2,MY,14004
2941,1,MY,14405
13830,2,MY,20927
4345,1,MY,25373
4003,1,MY,23876
30762,3,MY,22506
3119,1,MY,19212
16394,2,MY,31998
2660,1,MY,13314
31402,3,MY,24226
322,1,CA,19356
4829,1,MY,27155
26969,3,MY,9525
858,1,GB,38982
29149,3,MY,14435
12222,2,MY,8795
27550,3,MY,10930
10889,2,MY,270
28338,3,MY,12722
25532,3,MY,673
2733,1,MY,13622
10240,2,GB,39073
10922,2,MY,383
9101,2,BN,6253
27709,3,MY,11288
3541,1,MY,21673
4314,1,MY,25231
29876,3,MY,20287
32312,3,MY,26654
2298,1,MY,11069
29430,3,MY,18462
11317,2,MY,3543
3873,1,MY,22871
30661,3,MY,22405
29929,3,MY,20340
15953,2,MY,30256
11709,2,MY,5521
32335,3,MY,26677
28579,3,MY,13246
13267,2,MY,14760
1671,1,MY,4464
32327,3,MY,26669
30269,3,MY,21328
16203,2,MY,31440
12760,2,MY,11483
11696,2,MY,5475
8926,2,AU,28555
34233,3,MY,32949
25426,3,MY,395
2956,1,MY,14514
15240,2,MY,25844
28540,3,MY,13186
11610,2,MY,4408
12544,2,MY,10589
27119,3,MY,10122
27953,3,MY,11733
1250,1,MY,353
30639,3,MY,22383
14990,2,MY,24816
1251,1,MY,354
25539,3,MY,693
28768,3,MY,13756
32264,3,MY,26476
14030,2,MY,21959
7938,1,US,23584
26205,3,MY,4456
13826,2,MY,20923
28388,3,MY,12860
14206,2,MY,22135
29593,3,MY,19229
14015,2,MY,21944
28425,3,MY,12969
29957,3,MY,20461
3569,1,MY,21701
26132,3,MY,4260
13913,2,MY,21520
15935,2,MY,30147
29114,3,MY,14356
12011,2,MY,6484
10841,2,MY,69
5332,1,MY,30701
5860,1,MY,33300
3020,1,MY,14759
29382,3,MY,18122
13302,2,MY,18436
26567,3,MY,6987
15326,2,MY,26148
11746,2,MY,5625
13906,2,MY,21513
4994,1,MY,27839
13823,2,MY,20920
28402,3,MY,12892
2812,1,MY,13934
32568,3,MY,27288
3538,1,MY,21670
30125,3,MY,21184
12997,2,MY,12889
31664,3,MY,24919
38499,3,US,18784
32058,3,MY,25974
26330,3,MY,5725
32273,3,MY,26537
28687,3,MY,13524
13155,2,MY,14011
2840,1,MY,13962
28998,3,MY,14138
30353,3,MY,21412
2673,1,MY,13386
32671,3,MY,27408
29688,3,MY,19526
9396,2,CA,17790
1722,1,MY,5509
27068,3,MY,10071
14773,2,MY,24212
15171,2,MY,25575
14347,2,MY,22981
32200,3,MY,26288
14399,2,MY,23033
30933,3,MY,23208
5154,1,MY,29726
34703,3,MY,35094
23835,3,GB,37219
14643,2,MY,23705
5086,1,MY,28076
29201,3,MY,14525
15322,2,MY,26144
2175,1,MY,10338
4365,1,MY,25497
26603,3,MY,7090
14300,2,MY,22934
19075,2,US,7386
16475,2,MY,32245
28078,3,MY,12018
27859,3,MY,11546
12980,2,MY,12788
15697,2,MY,27754
3207,1,MY,19542
3184,1,MY,19445
26389,3,MY,5986
27743,3,MY,11322
26230,3,MY,4514
28093,3,MY,12046
33350,3,MY,30518
31614,3,MY,24786
3506,1,MY,21638
2990,1,MY,14648
4336,1,MY,25364
30824,3,MY,22568
26360,3,MY,5870
27158,3,MY,10161
4105,1,MY,24195
31815,3,MY,25323
5168,1,MY,29823
15049,2,MY,25127
27129,3,MY,10132
13786,2,MY,20883
27799,3,MY,11392
32668,3,MY,27405
28507,3,MY,13119
28542,3,MY,13188
28166,3,MY,12277
4907,1,MY,27492
26160,3,MY,4317
25507,3,MY,600
8676,1,ZA,8373
5092,1,MY,28106
14114,2,MY,22043
31816,3,MY,25324
4218,1,MY,24796
11637,2,MY,4482
14935,2,MY,24635
2100,1,MY,9719
14741,2,MY,24133
15193,2,MY,25643
4210,1,MY,24716
1510,1,MY,3734
12616,2,MY,10661
11894,2,MY,6092
28762,3,MY,13750
27336,3,MY,10716
2647,1,MY,13301
4794,1,MY,27120
27441,3,MY,10821
38223,3,US,17409
11733,2,MY,5589
11367,2,MY,3593
29823,3,MY,20234
11265,2,MY,3387
11690,2,MY,5469
30592,3,MY,22336
16711,2,MY,33037
29241,3,MY,14598
30962,3,MY,23237
19444,2,US,13399
31887,3,MY,25504
10853,2,MY,128
2699,1,MY,13454
6103,1,MY,35081
30557,3,MY,22301
3338,1,MY,20398
1433,1,MY,3106
2135,1,MY,9754
32729,3,MY,27620
31212,3,MY,23768
20913,2,US,29472
12854,2,MY,11952
10865,2,MY,246
39571,3,US,39287
38473,3,US,18585
3320,1,MY,19967
11671,2,MY,5390
18017,2,SE,17604
31507,3,MY,24524
4366,1,MY,25498
3250,1,MY,19765
14412,2,MY,23046
25930,3,MY,3625
27509,3,MY,10889
11117,2,MY,2950
21990,3,AR,35003
28910,3,MY,14050
33284,3,MY,30271
23652,3,GB,16864
21705,2,US,39090
1587,1,MY,4124
1359,1,MY,931
33404,3,MY,30668
29491,3,MY,18629
31260,3,MY,23816
32158,3,MY,26202
33894,3,MY,32068
4966,1,MY,27725
9160,2,BN,34892
33889,3,MY,32063
12723,2,MY,11192
16287,2,MY,31706
34448,3,MY,33565
5408,1,MY,31013
9153,2,BN,32180
2265,1,MY,10509
4678,1,MY,26783
3894,1,MY,23478
1392,1,MY,2813
26392,3,MY,5989
3528,1,MY,21660
34738,3,MY,35184
15968,2,MY,30294
34365,3,MY,33296
15903,2,MY,30023
18457,2,US,1886
5475,1,MY,31390
34712,3,MY,35126
1390,1,MY,2811
14836,2,MY,24415
31611,3,MY,24783
14356,2,MY,22990
10944,2,MY,458
3856,1,MY,22854
19583,2,US,15259
33139,3,MY,29924
4384,1,MY,25561
15514,2,MY,26884
4642,1,MY,26596
34431,3,MY,33496
34167,3,MY,32751
16005,2,MY,30526
19477,2,US,14936
13086,2,MY,13479
22439,3,BR,39186
1308,1,MY,687
15972,2,MY,30306
26505,3,MY,6360
12448,2,MY,9926
14867,2,MY,24479
6115,1,MY,35107
16457,2,MY,32190
23203,3,EG,24761
30176,3,MY,21235
31656,3,MY,24893
11817,2,MY,5893
3991,1,MY,23575
3498,1,MY,21497
31844,3,MY,25406
31491,3,MY,24508
32409,3,MY,26922
34248,3,MY,32966
39173,3,US,36443
5761,1,MY,32825
33547,3,MY,30976
14125,2,MY,22054
12591,2,MY,10636
11142,2,MY,3062
33214,3,MY,30106
9143,2,BN,25611
1598,1,MY,4204
9136,2,BN,23586
30094,3,MY,21153
14370,2,MY,23004
16108,2,MY,31036
15682,2,MY,27576
31339,3,MY,24060
11287,2,MY,3409
15964,2,MY,30286
5797,1,MY,33003
4801,1,MY,27127
11382,2,MY,3684
14772,2,MY,24211
6056,1,MY,34871
34169,3,MY,32758
1609,1,MY,4244
2417,1,MY,11700
34311,3,MY,33115
3626,1,MY,21758
30702,3,MY,22446
1467,1,MY,3340
33075,3,MY,29766
30524,3,MY,22268
29173,3,MY,14459
33884,3,MY,32058
33705,3,MY,31533
12098,2,MY,7179
6286,1,MY,35897
20650,2,US,28335
5908,1,MY,33519
11910,2,MY,6143
5569,1,MY,31954
29983,3,MY,20487
14493,2,MY,23127
34451,3,MY,33568
32434,3,MY,26947
32604,3,MY,27324
31533,3,MY,24644
1482,1,MY,3529
29742,3,MY,19729
18059,2,SG,33558
28254,3,MY,12516
9375,2,CA,16732
4239,1,MY,24881
16916,2,MY,33718
4467,1,MY,25924
25618,3,MY,909
2301,1,MY,11072
1229,1,MY,225
2506,1,MY,12332
31626,3,MY,24821
32616,3,MY,27336
35334,3,MY,39631
15899,2,MY,30019
31516,3,MY,24533
30294,3,MY,21353
5980,1,MY,33748
32985,3,MY,28176
20035,2,US,16785
4809,1,MY,27135
13850,2,MY,20947
9098,2,BN,5510
32932,3,MY,28073
21150,2,US,34597
13514,2,MY,20019
34650,3,MY,34885
16764,2,MY,33218
6040,1,MY,34794
5389,1,MY,30923
12925,2,MY,12479
15771,2,MY,28080
27446,3,MY,10826
26141,3,MY,4277
29885,3,MY,20296
1478,1,MY,3525
11307,2,MY,3503
28830,3,MY,13818
11173,2,MY,3160
27728,3,MY,11307
14693,2,MY,23973
3500,1,MY,21499
27928,3,MY,11683
31993,3,MY,25776
35267,3,MY,37778
30432,3,MY,21583
31679,3,MY,24974
14861,2,MY,24473
31288,3,MY,23844
16816,2,MY,33373
15277,2,MY,25949
10937,2,MY,451
28429,3,MY,12973
32953,3,MY,28130
13443,2,MY,19604
4820,1,MY,27146
11674,2,MY,5424
24491,3,ID,22195
32737,3,MY,27628
5575,1,MY,31960
3517,1,MY,21649
33345,3,MY,30513
33870,3,MY,31915
14240,2,MY,22169
14699,2,MY,23979
34398,3,MY,33430
4007,1,MY,23880
5550,1,MY,31935
967,1,ID,19546
33551,3,MY,30989
14139,2,MY,22068
2931,1,MY,14395
28055,3,MY,11967
968,1,ID,19547
11493,2,MY,4037
25392,3,MY,294
28449,3,MY,13026
30726,3,MY,22470
1770,1,MY,5817
28839,3,MY,13827
28534,3,MY,13171
2867,1,MY,14164
31143,3,MY,23446
3130,1,MY,19268
4299,1,MY,25197
29003,3,MY,14143
4977,1,MY,27736
13484,2,MY,19645
29970,3,MY,20474
989,1,ID,20547
16614,2,MY,32717
11892,2,MY,6090
5448,1,MY,31158
943,1,ID,12072
28834,3,MY,13822
3684,1,MY,21816
30168,3,MY,21227
32399,3,MY,26912
6576,1,MY,38943
32743,3,MY,27634
16481,2,MY,32280
28313,3,MY,12664
13356,2,MY,18769
34017,3,MY,32351
12022,2,MY,6912
5409,1,MY,31014
16381,2,MY,31985
4753,1,MY,27028
28596,3,MY,13284
29960,3,MY,20464
33389,3,MY,30632
27512,3,MY,10892
1592,1,MY,4160
13849,2,MY,20946
28351,3,MY,12776
24832,3,IN,18219
5751,1,MY,32729
14382,2,MY,23016
9738,2,EG,4588
33255,3,MY,30185
10939,2,MY,453
30808,3,MY,22552
15210,2,MY,25753
25608,3,MY,892
15059,2,MY,25137
5951,1,MY,33662
12861,2,MY,12001
2824,1,MY,13946
13890,2,MY,20987
30898,3,MY,23173
25864,3,MY,3462
30475,3,MY,22219
15942,2,MY,30215
26542,3,MY,6875
26777,3,MY,8963
2881,1,MY,14206
4641,1,MY,26595
3892,1,MY,23435
27254,3,MY,10257
12904,2,MY,12299
2910,1,MY,14235
33216,3,MY,30108
31712,3,MY,25060
30498,3,MY,22242
14244,2,MY,22173
1835,1,MY,6326
11835,2,MY,5957
13290,2,MY,17892
33037,3,MY,28956
16136,2,MY,31236
12598,2,MY,10643
31076,3,MY,23351
2259,1,MY,10503
13694,2,MY,20791
28783,3,MY,13771
26789,3,MY,8975
16218,2,MY,31455
2186,1,MY,10349
1954,1,MY,7650
5604,1,MY,32149
34485,3,MY,33646
28697,3,MY,13565
2648,1,MY,13302
28057,3,MY,11969
33372,3,MY,30575
15248,2,MY,25858
1746,1,MY,5704
3291,1,MY,19938
14468,2,MY,23102
34244,3,MY,32962
9200,2,BS,18491
30861,3,MY,22675
377,1,CA,37395
6100,1,MY,35065
11882,2,MY,6062
17430,2,MY,36893
13117,2,MY,13694
27957,3,MY,11751
13258,2,MY,14714
28843,3,MY,13831
6648,1,NZ,21833
4062,1,MY,23935
11007,2,MY,756
1178,1,JP,32470
12277,2,MY,9250
17411,2,MY,36844
3224,1,MY,19565
32622,3,MY,27342
32658,3,MY,27378
150,1,BE,17398
26094,3,MY,4088
26783,3,MY,8969
27877,3,MY,11564
4960,1,MY,27719
32579,3,MY,27299
30561,3,MY,22305
21241,2,US,36355
16706,2,MY,33020
32811,3,MY,27794
13062,2,MY,13261
13885,2,MY,20982
17715,2,NZ,32594
12623,2,MY,10668
22290,3,BN,30491
25827,3,MY,3293
38982,3,US,33988
33210,3,MY,30089
12678,2,MY,11147
33924,3,MY,32098
30951,3,MY,23226
13527,2,MY,20032
16368,2,MY,31787
